TITLE     = "fluent14.5.0  build-id: 10329"
VARIABLES = "X"
"Y"
"Z"
"Temperature"
DATASETAUXDATA Common.DensityVar="48"
DATASETAUXDATA Common.PressureVar="50"
DATASETAUXDATA Common.TemperatureVar="4"
DATASETAUXDATA Common.UVar="51"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="62"
DATASETAUXDATA Common.VVar="53"
DATASETAUXDATA Common.WVar="55"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=145, J=110, K=3, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 -3.121527843E-002 3.784403577E-002 1.500000013E-003 3.585041199E+002
 -3.020833246E-002 3.784403577E-002 1.500000013E-003 3.589738464E+002
 -2.920138836E-002 3.784403577E-002 1.500000013E-003 3.610509033E+002
 -2.819444425E-002 3.784403577E-002 1.500000013E-003 3.619547119E+002
 -2.718750015E-002 3.784403577E-002 1.500000013E-003 3.631428528E+002
 -2.618055604E-002 3.784403577E-002 1.500000013E-003 3.645424805E+002
 -2.517361194E-002 3.784403577E-002 1.500000013E-003 3.657531738E+002
 -2.416666597E-002 3.784403577E-002 1.500000013E-003 3.669091187E+002
 -2.315972187E-002 3.784403577E-002 1.500000013E-003 3.680616760E+002
 -2.215277776E-002 3.784403577E-002 1.500000013E-003 3.689773560E+002
 -2.114583366E-002 3.784403577E-002 1.500000013E-003 3.700151672E+002
 -2.013888955E-002 3.784403577E-002 1.500000013E-003 3.708764343E+002
 -1.913194358E-002 3.784403577E-002 1.500000013E-003 3.716679077E+002
 -1.812499948E-002 3.784403577E-002 1.500000013E-003 3.723830872E+002
 -1.711805537E-002 3.784403577E-002 1.500000013E-003 3.731644592E+002
 -1.611111127E-002 3.784403577E-002 1.500000013E-003 3.737149963E+002
 -1.510416623E-002 3.784403577E-002 1.500000013E-003 3.741949463E+002
 -1.409722213E-002 3.784403577E-002 1.500000013E-003 3.745982361E+002
 -1.309027802E-002 3.784403577E-002 1.500000013E-003 3.749201660E+002
 -1.208333299E-002 3.784403577E-002 1.500000013E-003 3.751595764E+002
 -1.107638888E-002 3.784403577E-002 1.500000013E-003 3.753441772E+002
 -1.006944478E-002 3.784403577E-002 1.500000013E-003 3.754044800E+002
 -9.062499739E-003 3.784403577E-002 1.500000013E-003 3.753858032E+002
 -8.055555634E-003 3.784403577E-002 1.500000013E-003 3.752871704E+002
 -7.048611064E-003 3.784403577E-002 1.500000013E-003 3.751104736E+002
 -6.041666493E-003 3.784403577E-002 1.500000013E-003 3.748600769E+002
 -5.034722388E-003 3.784403577E-002 1.500000013E-003 3.744511719E+002
 -4.027777817E-003 3.784403577E-002 1.500000013E-003 3.740404968E+002
 -3.020833246E-003 3.784403577E-002 1.500000013E-003 3.735642700E+002
 -2.013888909E-003 3.784403577E-002 1.500000013E-003 3.729844360E+002
 -1.006944454E-003 3.784403577E-002 1.500000013E-003 3.723053589E+002
 0.000000000E+000 3.784403577E-002 1.500000013E-003 3.716921082E+002
 1.006944454E-003 3.784403577E-002 1.500000013E-003 3.709550476E+002
 2.013888909E-003 3.784403577E-002 1.500000013E-003 3.700647278E+002
 3.020833246E-003 3.784403577E-002 1.500000013E-003 3.689712524E+002
 4.027777817E-003 3.784403577E-002 1.500000013E-003 3.685793457E+002
 5.034722388E-003 3.784403577E-002 1.500000013E-003 3.671235962E+002
 6.041666493E-003 3.784403577E-002 1.500000013E-003 3.666915283E+002
 7.048611064E-003 3.784403577E-002 1.500000013E-003 3.649791260E+002
 8.055555634E-003 3.784403577E-002 1.500000013E-003 3.647948914E+002
 9.062499739E-003 3.784403577E-002 1.500000013E-003 3.625064392E+002
 1.006944478E-002 3.784403577E-002 1.500000013E-003 3.621833191E+002
 1.107638888E-002 3.784403577E-002 1.500000013E-003 3.615066223E+002
 1.208333299E-002 3.784403577E-002 1.500000013E-003 3.589363708E+002
 1.309027802E-002 3.784403577E-002 1.500000013E-003 3.587291870E+002
 1.409722213E-002 3.784403577E-002 1.500000013E-003 3.583908997E+002
 1.510416623E-002 3.784403577E-002 1.500000013E-003 3.554241943E+002
 1.611111127E-002 3.784403577E-002 1.500000013E-003 3.544918213E+002
 1.711805537E-002 3.784403577E-002 1.500000013E-003 3.544621887E+002
 1.812499948E-002 3.784403577E-002 1.500000013E-003 3.538190613E+002
 1.913194358E-002 3.784403577E-002 1.500000013E-003 3.506172180E+002
 2.013888955E-002 3.784403577E-002 1.500000013E-003 3.494162598E+002
 2.114583366E-002 3.784403577E-002 1.500000013E-003 3.493558960E+002
 2.215277776E-002 3.784403577E-002 1.500000013E-003 3.492702332E+002
 2.315972187E-002 3.784403577E-002 1.500000013E-003 3.477011414E+002
 2.416666597E-002 3.784403577E-002 1.500000013E-003 3.445317383E+002
 2.517361194E-002 3.784403577E-002 1.500000013E-003 3.435285339E+002
 2.618055604E-002 3.784403577E-002 1.500000013E-003 3.434549255E+002
 2.718750015E-002 3.784403577E-002 1.500000013E-003 3.434507751E+002
 2.819444425E-002 3.784403577E-002 1.500000013E-003 3.429411926E+002
 2.920138836E-002 3.784403577E-002 1.500000013E-003 3.404855347E+002
 3.020833246E-002 3.784403577E-002 1.500000013E-003 3.378654175E+002
 3.121527843E-002 3.784403577E-002 1.500000013E-003 3.370603638E+002
 3.222222254E-002 3.784403577E-002 1.500000013E-003 3.369758606E+002
 3.322916850E-002 3.784403577E-002 1.500000013E-003 3.369818115E+002
 3.423611075E-002 3.784403577E-002 1.500000013E-003 3.368822937E+002
 3.524305671E-002 3.784403577E-002 1.500000013E-003 3.358977966E+002
 3.624999896E-002 3.784403577E-002 1.500000013E-003 3.334222412E+002
 3.725694492E-002 3.784403577E-002 1.500000013E-003 3.312716675E+002
 3.826388717E-002 3.784403577E-002 1.500000013E-003 3.304719238E+002
 3.927083313E-002 3.784403577E-002 1.500000013E-003 3.303228760E+002
 4.027777910E-002 3.784403577E-002 1.500000013E-003 3.303180542E+002
 4.128472134E-002 3.784403577E-002 1.500000013E-003 3.303327637E+002
 4.229166731E-002 3.784403577E-002 1.500000013E-003 3.301879578E+002
 4.329860955E-002 3.784403577E-002 1.500000013E-003 3.293457336E+002
 4.430555552E-002 3.784403577E-002 1.500000013E-003 3.274707947E+002
 4.531250149E-002 3.784403577E-002 1.500000013E-003 3.255496216E+002
 4.631944373E-002 3.784403577E-002 1.500000013E-003 3.245400085E+002
 4.732638970E-002 3.784403577E-002 1.500000013E-003 3.241976318E+002
 4.833333194E-002 3.784403577E-002 1.500000013E-003 3.241305237E+002
 4.934027791E-002 3.784403577E-002 1.500000013E-003 3.241299133E+002
 5.034722388E-002 3.784403577E-002 1.500000013E-003 3.241507568E+002
 5.135416612E-002 3.784403577E-002 1.500000013E-003 3.241284790E+002
 5.236111209E-002 3.784403577E-002 1.500000013E-003 3.238452148E+002
 5.336805433E-002 3.784403577E-002 1.500000013E-003 3.230241699E+002
 5.437500030E-002 3.784403577E-002 1.500000013E-003 3.216967773E+002
 5.538194627E-002 3.784403577E-002 1.500000013E-003 3.204776611E+002
 5.638888851E-002 3.784403577E-002 1.500000013E-003 3.197824402E+002
 5.739583448E-002 3.784403577E-002 1.500000013E-003 3.194822083E+002
 5.840277672E-002 3.784403577E-002 1.500000013E-003 3.193779602E+002
 5.940972269E-002 3.784403577E-002 1.500000013E-003 3.193603210E+002
 6.041666493E-002 3.784403577E-002 1.500000013E-003 3.193647766E+002
 6.142361090E-002 3.784403577E-002 1.500000013E-003 3.193937073E+002
 6.243055686E-002 3.784403577E-002 1.500000013E-003 3.194246826E+002
 6.343749911E-002 3.784403577E-002 1.500000013E-003 3.193939819E+002
 6.444444507E-002 3.784403577E-002 1.500000013E-003 3.192308044E+002
 6.545139104E-002 3.784403577E-002 1.500000013E-003 3.188858032E+002
 6.645833701E-002 3.784403577E-002 1.500000013E-003 3.184228210E+002
 6.746527553E-002 3.784403577E-002 1.500000013E-003 3.180146179E+002
 6.847222149E-002 3.784403577E-002 1.500000013E-003 3.177534790E+002
 6.947916746E-002 3.784403577E-002 1.500000013E-003 3.176061707E+002
 7.048611343E-002 3.784403577E-002 1.500000013E-003 3.175203552E+002
 7.149305195E-002 3.784403577E-002 1.500000013E-003 3.174792480E+002
 7.249999791E-002 3.784403577E-002 1.500000013E-003 3.174721069E+002
 -7.249999791E-002 3.885320947E-002 1.500000013E-003 3.053905334E+002
 -7.149305195E-002 3.885320947E-002 1.500000013E-003 3.053969727E+002
 -7.048611343E-002 3.885320947E-002 1.500000013E-003 3.054901733E+002
 -6.947916746E-002 3.885320947E-002 1.500000013E-003 3.059785767E+002
 -6.847222149E-002 3.885320947E-002 1.500000013E-003 3.072962952E+002
 -6.746527553E-002 3.885320947E-002 1.500000013E-003 3.090319824E+002
 -6.645833701E-002 3.885320947E-002 1.500000013E-003 3.101107788E+002
 -6.545139104E-002 3.885320947E-002 1.500000013E-003 3.104851074E+002
 -6.444444507E-002 3.885320947E-002 1.500000013E-003 3.105596313E+002
 -6.343749911E-002 3.885320947E-002 1.500000013E-003 3.105677185E+002
 -6.243055686E-002 3.885320947E-002 1.500000013E-003 3.106599121E+002
 -6.142361090E-002 3.885320947E-002 1.500000013E-003 3.114801941E+002
 -6.041666493E-002 3.885320947E-002 1.500000013E-003 3.143890076E+002
 -5.940972269E-002 3.885320947E-002 1.500000013E-003 3.181825562E+002
 -5.840277672E-002 3.885320947E-002 1.500000013E-003 3.199387207E+002
 -5.739583448E-002 3.885320947E-002 1.500000013E-003 3.202983398E+002
 -5.638888851E-002 3.885320947E-002 1.500000013E-003 3.203281250E+002
 -5.538194627E-002 3.885320947E-002 1.500000013E-003 3.204177551E+002
 -5.437500030E-002 3.885320947E-002 1.500000013E-003 3.215196228E+002
 -5.336805433E-002 3.885320947E-002 1.500000013E-003 3.252937012E+002
 -5.236111209E-002 3.885320947E-002 1.500000013E-003 3.282535706E+002
 -5.135416612E-002 3.885320947E-002 1.500000013E-003 3.288842468E+002
 -5.034722388E-002 3.885320947E-002 1.500000013E-003 3.289310608E+002
 -4.934027791E-002 3.885320947E-002 1.500000013E-003 3.290995789E+002
 -4.833333194E-002 3.885320947E-002 1.500000013E-003 3.311876831E+002
 -4.732638970E-002 3.885320947E-002 1.500000013E-003 3.352365417E+002
 -4.631944373E-002 3.885320947E-002 1.500000013E-003 3.363282166E+002
 -4.531250149E-002 3.885320947E-002 1.500000013E-003 3.364001465E+002
 -4.430555552E-002 3.885320947E-002 1.500000013E-003 3.367311401E+002
 -4.329860955E-002 3.885320947E-002 1.500000013E-003 3.400911560E+002
 -4.229166731E-002 3.885320947E-002 1.500000013E-003 3.425724487E+002
 -4.128472134E-002 3.885320947E-002 1.500000013E-003 3.427612915E+002
 -4.027777910E-002 3.885320947E-002 1.500000013E-003 3.431204224E+002
 -3.927083313E-002 3.885320947E-002 1.500000013E-003 3.467500000E+002
 -3.826388717E-002 3.885320947E-002 1.500000013E-003 3.480372009E+002
 -3.725694492E-002 3.885320947E-002 1.500000013E-003 3.481631165E+002
 -3.624999896E-002 3.885320947E-002 1.500000013E-003 3.508951721E+002
 -3.524305671E-002 3.885320947E-002 1.500000013E-003 3.524120178E+002
 -3.423611075E-002 3.885320947E-002 1.500000013E-003 3.527263794E+002
 -3.322916850E-002 3.885320947E-002 1.500000013E-003 3.557061768E+002
 -3.222222254E-002 3.885320947E-002 1.500000013E-003 3.560596619E+002
 -3.121527843E-002 3.885320947E-002 1.500000013E-003 3.583873901E+002
 -3.020833246E-002 3.885320947E-002 1.500000013E-003 3.589544678E+002
 -2.920138836E-002 3.885320947E-002 1.500000013E-003 3.609955139E+002
 -2.819444425E-002 3.885320947E-002 1.500000013E-003 3.618915405E+002
 -2.718750015E-002 3.885320947E-002 1.500000013E-003 3.631329041E+002
 -2.618055604E-002 3.885320947E-002 1.500000013E-003 3.645367737E+002
 -2.517361194E-002 3.885320947E-002 1.500000013E-003 3.657485046E+002
 -2.416666597E-002 3.885320947E-002 1.500000013E-003 3.668854980E+002
 -2.315972187E-002 3.885320947E-002 1.500000013E-003 3.680514832E+002
 -2.215277776E-002 3.885320947E-002 1.500000013E-003 3.689570007E+002
 -2.114583366E-002 3.885320947E-002 1.500000013E-003 3.699982300E+002
 -2.013888955E-002 3.885320947E-002 1.500000013E-003 3.708540039E+002
 -1.913194358E-002 3.885320947E-002 1.500000013E-003 3.716412354E+002
 -1.812499948E-002 3.885320947E-002 1.500000013E-003 3.723540344E+002
 -1.711805537E-002 3.885320947E-002 1.500000013E-003 3.731484070E+002
 -1.611111127E-002 3.885320947E-002 1.500000013E-003 3.736972961E+002
 -1.510416623E-002 3.885320947E-002 1.500000013E-003 3.741744995E+002
 -1.409722213E-002 3.885320947E-002 1.500000013E-003 3.745752258E+002
 -1.309027802E-002 3.885320947E-002 1.500000013E-003 3.748956604E+002
 -1.208333299E-002 3.885320947E-002 1.500000013E-003 3.751344604E+002
 -1.107638888E-002 3.885320947E-002 1.500000013E-003 3.753220215E+002
 -1.006944478E-002 3.885320947E-002 1.500000013E-003 3.753822021E+002
 -9.062499739E-003 3.885320947E-002 1.500000013E-003 3.753634033E+002
 -8.055555634E-003 3.885320947E-002 1.500000013E-003 3.752654724E+002
 -7.048611064E-003 3.885320947E-002 1.500000013E-003 3.750901184E+002
 -6.041666493E-003 3.885320947E-002 1.500000013E-003 3.748408203E+002
 -5.034722388E-003 3.885320947E-002 1.500000013E-003 3.744249268E+002
 -4.027777817E-003 3.885320947E-002 1.500000013E-003 3.740155945E+002
 -3.020833246E-003 3.885320947E-002 1.500000013E-003 3.735446167E+002
 -2.013888909E-003 3.885320947E-002 1.500000013E-003 3.729611511E+002
 -1.006944454E-003 3.885320947E-002 1.500000013E-003 3.722705688E+002
 0.000000000E+000 3.885320947E-002 1.500000013E-003 3.716499023E+002
 1.006944454E-003 3.885320947E-002 1.500000013E-003 3.709140015E+002
 2.013888909E-003 3.885320947E-002 1.500000013E-003 3.700488586E+002
 3.020833246E-003 3.885320947E-002 1.500000013E-003 3.689281311E+002
 4.027777817E-003 3.885320947E-002 1.500000013E-003 3.684911194E+002
 5.034722388E-003 3.885320947E-002 1.500000013E-003 3.671039124E+002
 6.041666493E-003 3.885320947E-002 1.500000013E-003 3.665353699E+002
 7.048611064E-003 3.885320947E-002 1.500000013E-003 3.649554443E+002
 8.055555634E-003 3.885320947E-002 1.500000013E-003 3.646690063E+002
 9.062499739E-003 3.885320947E-002 1.500000013E-003 3.623900757E+002
 1.006944478E-002 3.885320947E-002 1.500000013E-003 3.621605530E+002
 1.107638888E-002 3.885320947E-002 1.500000013E-003 3.611779175E+002
 1.208333299E-002 3.885320947E-002 1.500000013E-003 3.588346863E+002
 1.309027802E-002 3.885320947E-002 1.500000013E-003 3.587106323E+002
 1.409722213E-002 3.885320947E-002 1.500000013E-003 3.580810852E+002
 1.510416623E-002 3.885320947E-002 1.500000013E-003 3.550614929E+002
 1.611111127E-002 3.885320947E-002 1.500000013E-003 3.544720154E+002
 1.711805537E-002 3.885320947E-002 1.500000013E-003 3.544096680E+002
 1.812499948E-002 3.885320947E-002 1.500000013E-003 3.533228760E+002
 1.913194358E-002 3.885320947E-002 1.500000013E-003 3.501201782E+002
 2.013888955E-002 3.885320947E-002 1.500000013E-003 3.493707886E+002
 2.114583366E-002 3.885320947E-002 1.500000013E-003 3.493413391E+002
 2.215277776E-002 3.885320947E-002 1.500000013E-003 3.490384216E+002
 2.315972187E-002 3.885320947E-002 1.500000013E-003 3.469277649E+002
 2.416666597E-002 3.885320947E-002 1.500000013E-003 3.440428467E+002
 2.517361194E-002 3.885320947E-002 1.500000013E-003 3.434719543E+002
 2.618055604E-002 3.885320947E-002 1.500000013E-003 3.434481506E+002
 2.718750015E-002 3.885320947E-002 1.500000013E-003 3.433338013E+002
 2.819444425E-002 3.885320947E-002 1.500000013E-003 3.423901367E+002
 2.920138836E-002 3.885320947E-002 1.500000013E-003 3.396248779E+002
 3.020833246E-002 3.885320947E-002 1.500000013E-003 3.374273376E+002
 3.121527843E-002 3.885320947E-002 1.500000013E-003 3.369926147E+002
 3.222222254E-002 3.885320947E-002 1.500000013E-003 3.369721069E+002
 3.322916850E-002 3.885320947E-002 1.500000013E-003 3.369322815E+002
 3.423611075E-002 3.885320947E-002 1.500000013E-003 3.365748291E+002
 3.524305671E-002 3.885320947E-002 1.500000013E-003 3.351987000E+002
 3.624999896E-002 3.885320947E-002 1.500000013E-003 3.326399841E+002
 3.725694492E-002 3.885320947E-002 1.500000013E-003 3.308324280E+002
 3.826388717E-002 3.885320947E-002 1.500000013E-003 3.303576965E+002
 3.927083313E-002 3.885320947E-002 1.500000013E-003 3.303152466E+002
 4.027777910E-002 3.885320947E-002 1.500000013E-003 3.303093567E+002
 4.128472134E-002 3.885320947E-002 1.500000013E-003 3.302268982E+002
 4.229166731E-002 3.885320947E-002 1.500000013E-003 3.298335571E+002
 4.329860955E-002 3.885320947E-002 1.500000013E-003 3.287312622E+002
 4.430555552E-002 3.885320947E-002 1.500000013E-003 3.268002930E+002
 4.531250149E-002 3.885320947E-002 1.500000013E-003 3.250634460E+002
 4.631944373E-002 3.885320947E-002 1.500000013E-003 3.243023071E+002
 4.732638970E-002 3.885320947E-002 1.500000013E-003 3.241378784E+002
 4.833333194E-002 3.885320947E-002 1.500000013E-003 3.241267700E+002
 4.934027791E-002 3.885320947E-002 1.500000013E-003 3.241231689E+002
 5.034722388E-002 3.885320947E-002 1.500000013E-003 3.240765686E+002
 5.135416612E-002 3.885320947E-002 1.500000013E-003 3.238931580E+002
 5.236111209E-002 3.885320947E-002 1.500000013E-003 3.234303284E+002
 5.336805433E-002 3.885320947E-002 1.500000013E-003 3.225029907E+002
 5.437500030E-002 3.885320947E-002 1.500000013E-003 3.212011414E+002
 5.538194627E-002 3.885320947E-002 1.500000013E-003 3.200997009E+002
 5.638888851E-002 3.885320947E-002 1.500000013E-003 3.195453186E+002
 5.739583448E-002 3.885320947E-002 1.500000013E-003 3.193782043E+002
 5.840277672E-002 3.885320947E-002 1.500000013E-003 3.193578491E+002
 5.940972269E-002 3.885320947E-002 1.500000013E-003 3.193592224E+002
 6.041666493E-002 3.885320947E-002 1.500000013E-003 3.193549194E+002
 6.142361090E-002 3.885320947E-002 1.500000013E-003 3.193231506E+002
 6.243055686E-002 3.885320947E-002 1.500000013E-003 3.192427063E+002
 6.343749911E-002 3.885320947E-002 1.500000013E-003 3.190984497E+002
 6.444444507E-002 3.885320947E-002 1.500000013E-003 3.188516846E+002
 6.545139104E-002 3.885320947E-002 1.500000013E-003 3.184718628E+002
 6.645833701E-002 3.885320947E-002 1.500000013E-003 3.180294495E+002
 6.746527553E-002 3.885320947E-002 1.500000013E-003 3.176802368E+002
 6.847222149E-002 3.885320947E-002 1.500000013E-003 3.174985352E+002
 6.947916746E-002 3.885320947E-002 1.500000013E-003 3.174452209E+002
 7.048611343E-002 3.885320947E-002 1.500000013E-003 3.174528809E+002
 7.149305195E-002 3.885320947E-002 1.500000013E-003 3.174679565E+002
 7.249999791E-002 3.885320947E-002 1.500000013E-003 3.174713135E+002
 -7.249999791E-002 3.986238688E-002 1.500000013E-003 3.053842773E+002
 -7.149305195E-002 3.986238688E-002 1.500000013E-003 3.054019775E+002
 -7.048611343E-002 3.986238688E-002 1.500000013E-003 3.055282898E+002
 -6.947916746E-002 3.986238688E-002 1.500000013E-003 3.060426636E+002
 -6.847222149E-002 3.986238688E-002 1.500000013E-003 3.072790222E+002
 -6.746527553E-002 3.986238688E-002 1.500000013E-003 3.088576660E+002
 -6.645833701E-002 3.986238688E-002 1.500000013E-003 3.098884277E+002
 -6.545139104E-002 3.986238688E-002 1.500000013E-003 3.103229980E+002
 -6.444444507E-002 3.986238688E-002 1.500000013E-003 3.104720459E+002
 -6.343749911E-002 3.986238688E-002 1.500000013E-003 3.105924072E+002
 -6.243055686E-002 3.986238688E-002 1.500000013E-003 3.107789001E+002
 -6.142361090E-002 3.986238688E-002 1.500000013E-003 3.117293396E+002
 -6.041666493E-002 3.986238688E-002 1.500000013E-003 3.143606873E+002
 -5.940972269E-002 3.986238688E-002 1.500000013E-003 3.176418457E+002
 -5.840277672E-002 3.986238688E-002 1.500000013E-003 3.194486694E+002
 -5.739583448E-002 3.986238688E-002 1.500000013E-003 3.200456238E+002
 -5.638888851E-002 3.986238688E-002 1.500000013E-003 3.203270569E+002
 -5.538194627E-002 3.986238688E-002 1.500000013E-003 3.205332336E+002
 -5.437500030E-002 3.986238688E-002 1.500000013E-003 3.217503052E+002
 -5.336805433E-002 3.986238688E-002 1.500000013E-003 3.248174744E+002
 -5.236111209E-002 3.986238688E-002 1.500000013E-003 3.274942627E+002
 -5.135416612E-002 3.986238688E-002 1.500000013E-003 3.284858398E+002
 -5.034722388E-002 3.986238688E-002 1.500000013E-003 3.289213562E+002
 -4.934027791E-002 3.986238688E-002 1.500000013E-003 3.292677917E+002
 -4.833333194E-002 3.986238688E-002 1.500000013E-003 3.311365356E+002
 -4.732638970E-002 3.986238688E-002 1.500000013E-003 3.342448730E+002
